id,t,h,ts
dht22-yellow,21.6,37.7,2017-03-25T06:07:34.780Z
dht22-yellow,21.6,37.6,2017-03-25T06:07:50.751Z
dht22-yellow,21.6,37.6,2017-03-25T06:08:02.225Z
dht22-yellow,21.6,37.6,2017-03-25T06:08:15.916Z
dht22-yellow,21.6,37.6,2017-03-25T06:24:34.064Z
dht22-yellow,21.4,37.7,2017-03-25T06:26:35.584Z
dht22-yellow,21.3,37.8,2017-03-25T06:28:37.101Z
dht22-yellow,21.4,37.8,2017-03-25T06:30:38.616Z
dht22-yellow,21.5,37.7,2017-03-25T06:32:40.111Z
dht22-yellow,21.5,37.7,2017-03-25T06:34:41.617Z
dht22-yellow,21.5,37.5,2017-03-25T06:36:43.140Z
dht22-yellow,21.5,37.4,2017-03-25T06:38:46.909Z
dht22-yellow,21.6,37.4,2017-03-25T06:40:48.422Z
dht22-yellow,21.7,37.6,2017-03-25T06:42:49.926Z
dht22-yellow,21.7,37.5,2017-03-25T06:44:51.423Z
dht22-yellow,21.8,37.6,2017-03-25T06:46:52.928Z
dht22-yellow,21.8,37.6,2017-03-25T06:48:56.758Z
dht22-yellow,21.7,37.6,2017-03-25T06:51:00.251Z
dht22-yellow,21.7,37.7,2017-03-25T06:53:01.739Z
dht22-yellow,21.7,37.8,2017-03-25T06:55:03.244Z
dht22-yellow,21.6,37.8,2017-03-25T06:57:04.749Z
dht22-yellow,21.6,37.8,2017-03-25T06:59:06.270Z
dht22-yellow,21.6,37.8,2017-03-25T07:01:07.776Z
dht22-yellow,21.8,38.6,2017-03-25T07:03:40.361Z
dht22-yellow,22.5,38.6,2017-03-25T07:05:41.861Z
dht22-yellow,22.2,36.6,2017-03-25T07:07:43.356Z
dht22-yellow,21.7,37.3,2017-03-25T07:09:44.867Z
dht22-yellow,21.4,37.8,2017-03-25T07:11:46.381Z
dht22-yellow,21.3,38.1,2017-03-25T07:13:47.884Z
dht22-yellow,21.2,38.2,2017-03-25T07:15:49.391Z
dht22-yellow,21.1,38.3,2017-03-25T07:17:50.961Z
dht22-yellow,21.1,38.3,2017-03-25T07:19:52.500Z
dht22-yellow,21.1,38.4,2017-03-25T07:21:55.828Z
dht22-yellow,21,38.4,2017-03-25T07:23:59.314Z
dht22-yellow,21,38.4,2017-03-25T07:26:03.100Z
dht22-yellow,21,38.4,2017-03-25T07:28:04.650Z
dht22-yellow,21,38.4,2017-03-25T07:30:06.161Z
dht22-yellow,21,38.4,2017-03-25T07:32:07.671Z
dht22-yellow,21,38.4,2017-03-25T07:34:09.226Z
dht22-yellow,20.9,38.3,2017-03-25T07:36:10.739Z
dht22-yellow,21,38.3,2017-03-25T07:38:14.249Z
dht22-yellow,21,38.3,2017-03-25T07:40:17.559Z
dht22-yellow,21,38.2,2017-03-25T07:42:19.065Z
dht22-yellow,21,38.1,2017-03-25T07:44:22.512Z
dht22-yellow,21,38.1,2017-03-25T07:46:24.010Z
dht22-yellow,21,38,2017-03-25T07:48:25.509Z
dht22-yellow,21,38.1,2017-03-25T07:50:27.009Z
dht22-yellow,21,38.1,2017-03-25T07:52:30.843Z
dht22-yellow,20.9,38,2017-03-25T07:54:32.353Z
dht22-yellow,20.9,38,2017-03-25T07:56:33.876Z
dht22-yellow,20.9,38,2017-03-25T07:58:35.369Z
dht22-yellow,20.9,38,2017-03-25T08:00:36.878Z
dht22-yellow,20.9,38,2017-03-25T08:02:38.390Z
dht22-yellow,20.8,37.9,2017-03-25T08:04:39.904Z
dht22-yellow,20.9,37.9,2017-03-25T08:06:41.444Z
dht22-yellow,20.9,37.9,2017-03-25T08:08:42.956Z
dht22-yellow,20.9,37.9,2017-03-25T08:10:44.477Z
dht22-yellow,20.9,37.8,2017-03-25T08:12:46.969Z
dht22-yellow,20.9,37.8,2017-03-25T08:14:48.471Z
dht22-yellow,20.9,37.7,2017-03-25T08:16:50.009Z
dht22-yellow,20.9,37.7,2017-03-25T08:18:51.519Z
dht22-yellow,20.9,37.7,2017-03-25T08:20:53.050Z
dht22-yellow,20.9,37.7,2017-03-25T08:22:54.552Z
dht22-yellow,20.8,37.7,2017-03-25T08:24:56.051Z
dht22-yellow,20.8,37.7,2017-03-25T08:26:59.537Z
dht22-yellow,20.8,37.7,2017-03-25T08:29:01.043Z
dht22-yellow,20.7,37.6,2017-03-25T08:31:02.535Z
dht22-yellow,20.7,37.6,2017-03-25T08:33:04.031Z
dht22-yellow,20.7,37.6,2017-03-25T08:35:05.553Z
dht22-yellow,20.7,37.6,2017-03-25T08:37:07.039Z
dht22-yellow,20.7,37.6,2017-03-25T08:39:10.341Z
dht22-yellow,20.7,37.6,2017-03-25T08:41:11.843Z
dht22-yellow,20.7,37.6,2017-03-25T08:43:15.340Z
dht22-yellow,20.7,37.5,2017-03-25T08:45:18.677Z
dht22-yellow,20.8,37.5,2017-03-25T08:47:20.179Z
dht22-yellow,20.8,37.4,2017-03-25T08:49:25.951Z
dht22-yellow,20.8,37.4,2017-03-25T08:51:27.450Z
dht22-yellow,20.7,37.3,2017-03-25T08:53:30.924Z
dht22-yellow,20.7,37.4,2017-03-25T08:55:35.685Z
dht22-yellow,20.7,37.4,2017-03-25T08:57:37.193Z
dht22-yellow,20.7,37.4,2017-03-25T08:59:38.763Z
dht22-yellow,20.6,37.3,2017-03-25T09:01:40.261Z
dht22-yellow,20.6,37.3,2017-03-25T09:03:45.941Z
dht22-yellow,20.6,37.3,2017-03-25T09:05:49.240Z
dht22-yellow,20.6,37.3,2017-03-25T09:07:50.734Z
dht22-yellow,20.6,37.3,2017-03-25T09:09:54.202Z
dht22-yellow,20.6,37.3,2017-03-25T09:11:55.723Z
dht22-yellow,20.6,37.3,2017-03-25T09:13:57.271Z
dht22-yellow,20.6,37.3,2017-03-25T09:16:00.669Z
dht22-yellow,20.7,37.3,2017-03-25T09:18:02.166Z
dht22-yellow,20.7,37.2,2017-03-25T09:20:05.954Z
dht22-yellow,20.7,37.1,2017-03-25T09:22:07.452Z
dht22-yellow,20.7,37.1,2017-03-25T09:24:09.039Z
dht22-yellow,20.6,37.1,2017-03-25T09:26:10.551Z
dht22-yellow,20.5,37,2017-03-25T09:28:12.074Z
dht22-yellow,20.5,37.1,2017-03-25T09:30:13.573Z
dht22-yellow,20.5,37.1,2017-03-25T09:32:15.074Z
dht22-yellow,20.5,37.1,2017-03-25T09:34:16.571Z
dht22-yellow,20.5,37.1,2017-03-25T09:36:18.079Z
dht22-yellow,20.5,37.1,2017-03-25T09:38:21.580Z
dht22-yellow,20.5,37.1,2017-03-25T09:40:23.079Z
dht22-yellow,20.5,37.1,2017-03-25T09:42:24.578Z
dht22-yellow,20.5,37.1,2017-03-25T09:44:28.359Z
dht22-yellow,20.4,37,2017-03-25T09:46:31.845Z
dht22-yellow,20.5,37.1,2017-03-25T09:48:33.375Z
dht22-yellow,20.5,36.9,2017-03-25T09:50:36.868Z
dht22-yellow,20.5,36.9,2017-03-25T09:52:40.159Z
dht22-yellow,20.6,36.9,2017-03-25T09:54:41.651Z
dht22-yellow,20.5,36.8,2017-03-25T09:56:43.179Z
dht22-yellow,20.5,36.8,2017-03-25T09:58:46.613Z
dht22-yellow,20.5,36.9,2017-03-25T10:00:48.125Z
dht22-yellow,20.5,36.9,2017-03-25T10:02:51.421Z
dht22-yellow,20.4,36.9,2017-03-25T10:04:57.059Z
dht22-yellow,20.4,36.9,2017-03-25T10:07:00.349Z
dht22-yellow,20.4,36.9,2017-03-25T10:09:01.859Z
dht22-yellow,20.4,36.9,2017-03-25T10:11:03.446Z
dht22-yellow,20.4,36.9,2017-03-25T10:13:04.988Z
dht22-yellow,20.4,36.9,2017-03-25T10:15:08.512Z
dht22-yellow,20.4,36.9,2017-03-25T10:17:12.311Z
dht22-yellow,20.4,36.9,2017-03-25T10:19:16.092Z
dht22-yellow,20.4,36.9,2017-03-25T10:21:17.659Z
dht22-yellow,20.4,36.8,2017-03-25T10:23:21.453Z
dht22-yellow,20.5,36.8,2017-03-25T10:25:22.993Z
dht22-yellow,20.4,36.7,2017-03-25T10:27:26.229Z
dht22-yellow,20.5,36.7,2017-03-25T10:29:31.936Z
dht22-yellow,20.4,36.5,2017-03-25T10:31:35.729Z
dht22-yellow,20.4,36.6,2017-03-25T10:33:37.228Z
dht22-yellow,20.4,36.6,2017-03-25T10:35:38.730Z
dht22-yellow,20.4,36.7,2017-03-25T10:37:41.129Z
dht22-yellow,20.4,36.7,2017-03-25T10:39:44.911Z
dht22-yellow,20.3,36.6,2017-03-25T10:41:46.543Z
dht22-yellow,20.3,36.7,2017-03-25T10:43:48.182Z
dht22-yellow,20.3,36.7,2017-03-25T10:45:49.697Z
dht22-yellow,20.3,36.7,2017-03-25T10:47:51.256Z
dht22-yellow,20.3,36.7,2017-03-25T10:49:57.037Z
dht22-yellow,20.3,36.6,2017-03-25T10:52:02.789Z
dht22-yellow,20.3,36.6,2017-03-25T10:54:04.300Z
dht22-yellow,20.3,36.6,2017-03-25T10:56:05.811Z
dht22-yellow,20.4,36.6,2017-03-25T10:58:07.329Z
dht22-yellow,20.4,36.5,2017-03-25T11:00:09.882Z
dht22-yellow,20.4,36.5,2017-03-25T11:02:11.408Z
dht22-yellow,20.4,36.5,2017-03-25T11:04:15.261Z
dht22-yellow,20.3,36.4,2017-03-25T11:06:19.049Z
dht22-yellow,20.3,36.5,2017-03-25T11:08:22.453Z
dht22-yellow,20.3,36.5,2017-03-25T11:10:28.092Z
dht22-yellow,20.3,36.6,2017-03-25T11:12:31.433Z
dht22-yellow,20.2,36.5,2017-03-25T11:14:34.955Z
dht22-yellow,20.3,36.5,2017-03-25T11:16:36.454Z
dht22-yellow,20.2,36.5,2017-03-25T11:18:40.221Z
dht22-yellow,20.2,36.5,2017-03-25T11:20:41.780Z
dht22-yellow,20.2,36.5,2017-03-25T11:22:45.080Z
dht22-yellow,20.2,36.5,2017-03-25T11:24:50.841Z
dht22-yellow,20.2,36.4,2017-03-25T11:26:53.339Z
dht22-yellow,20.2,36.5,2017-03-25T11:28:54.853Z
dht22-yellow,20.2,36.4,2017-03-25T11:30:58.259Z
dht22-yellow,20.3,36.4,2017-03-25T11:32:59.776Z
dht22-yellow,20.3,36.4,2017-03-25T11:35:03.241Z
dht22-yellow,20.3,36.3,2017-03-25T11:37:04.732Z
dht22-yellow,20.3,36.3,2017-03-25T11:39:06.252Z
dht22-yellow,20.3,36.3,2017-03-25T11:41:07.801Z
dht22-yellow,20.2,36.3,2017-03-25T11:43:09.319Z
dht22-yellow,20.2,36.3,2017-03-25T11:45:10.868Z
dht22-yellow,20.2,36.3,2017-03-25T11:47:12.378Z
dht22-yellow,20.2,36.4,2017-03-25T11:49:13.910Z
dht22-yellow,20.2,36.4,2017-03-25T11:51:16.404Z
dht22-yellow,20.2,36.4,2017-03-25T11:53:20.177Z
dht22-yellow,20.2,36.4,2017-03-25T11:55:21.759Z
dht22-yellow,20.2,36.4,2017-03-25T11:57:23.437Z
dht22-yellow,20.2,36.4,2017-03-25T11:59:26.908Z
dht22-yellow,20.2,36.4,2017-03-25T12:01:28.401Z
dht22-yellow,20.2,36.4,2017-03-25T12:03:29.909Z
dht22-yellow,20.2,36.3,2017-03-25T12:05:31.409Z
dht22-yellow,20.2,36.2,2017-03-25T12:07:34.772Z
dht22-yellow,20.2,36.1,2017-03-25T12:09:36.326Z
dht22-yellow,20.3,36.2,2017-03-25T12:11:38.830Z
dht22-yellow,20.3,36.2,2017-03-25T12:13:41.327Z
dht22-yellow,20.2,36.2,2017-03-25T12:15:43.820Z
dht22-yellow,20.2,36.2,2017-03-25T12:17:45.330Z
dht22-yellow,20.2,36.2,2017-03-25T12:19:46.854Z
dht22-yellow,20.2,36.2,2017-03-25T12:21:50.339Z
dht22-yellow,20.1,36.2,2017-03-25T12:23:51.860Z
dht22-yellow,20.1,36.8,2017-03-25T12:25:53.394Z
dht22-yellow,20.1,36.2,2017-03-25T12:27:54.903Z
dht22-yellow,20.1,36.2,2017-03-25T12:30:00.643Z
dht22-yellow,20.1,36.2,2017-03-25T12:32:02.262Z
dht22-yellow,20.1,36.2,2017-03-25T12:34:08.358Z
dht22-yellow,20.1,36.2,2017-03-25T12:36:10.878Z
dht22-yellow,20.1,36.2,2017-03-25T12:38:12.542Z
dht22-yellow,20.2,36.1,2017-03-25T12:40:16.488Z
dht22-yellow,20.2,36.1,2017-03-25T12:42:19.859Z
dht22-yellow,20.2,36.1,2017-03-25T12:44:23.328Z
dht22-yellow,20.2,36,2017-03-25T12:46:27.129Z
dht22-yellow,20.2,35.9,2017-03-25T12:48:28.651Z
dht22-yellow,20.2,36,2017-03-25T12:50:31.969Z
dht22-yellow,20.2,36.1,2017-03-25T12:52:33.480Z
dht22-yellow,20.1,36,2017-03-25T12:54:39.261Z
dht22-yellow,20.1,36,2017-03-25T12:56:45.000Z
dht22-yellow,20.1,36.1,2017-03-25T12:58:46.510Z
dht22-yellow,20.1,36.1,2017-03-25T13:00:48.001Z
dht22-yellow,20.1,36.1,2017-03-25T13:02:50.210Z
dht22-yellow,20.1,36.1,2017-03-25T13:04:54.065Z
dht22-yellow,20.1,36.1,2017-03-25T13:06:55.570Z
dht22-yellow,20.1,36.1,2017-03-25T13:09:01.303Z
dht22-yellow,20.1,36.1,2017-03-25T13:11:05.104Z
dht22-yellow,20.1,36.1,2017-03-25T13:13:06.671Z
dht22-yellow,20.2,36,2017-03-25T13:15:08.171Z
dht22-yellow,20.2,35.9,2017-03-25T13:17:12.054Z
dht22-yellow,20.4,35.9,2017-03-25T13:19:20.039Z
dht22-yellow,20.4,35.8,2017-03-25T13:21:23.815Z
dht22-yellow,20.6,35.6,2017-03-25T13:23:25.320Z
dht22-yellow,20.7,35.4,2017-03-25T13:25:28.785Z
dht22-yellow,20.8,35.4,2017-03-25T13:27:30.280Z
dht22-yellow,21,35.1,2017-03-25T13:29:36.880Z
dht22-yellow,21.1,34.9,2017-03-25T13:31:43.037Z
dht22-yellow,21.2,35,2017-03-25T13:33:53.715Z
dht22-yellow,21.3,35.1,2017-03-25T13:36:03.853Z
dht22-yellow,21.3,35,2017-03-25T13:38:09.916Z
dht22-yellow,21.5,35.2,2017-03-25T13:40:17.913Z
dht22-yellow,21.5,35.2,2017-03-25T13:42:19.598Z
dht22-yellow,21.5,35,2017-03-25T13:44:21.114Z
dht22-yellow,21.7,35.1,2017-03-25T13:46:29.527Z
dht22-yellow,21.8,35.1,2017-03-25T13:48:33.622Z
dht22-yellow,21.8,35,2017-03-25T13:50:39.708Z
dht22-yellow,21.9,34.8,2017-03-25T13:52:42.151Z
dht22-yellow,22,34.9,2017-03-25T13:54:48.205Z
dht22-yellow,22.1,34.9,2017-03-25T13:56:56.541Z
dht22-yellow,22.2,34.8,2017-03-25T13:59:06.778Z
dht22-yellow,22.2,34.8,2017-03-25T14:01:10.278Z
dht22-yellow,22.4,35.1,2017-03-25T14:03:14.071Z
dht22-yellow,22.4,35.2,2017-03-25T14:05:24.724Z
dht22-yellow,22.4,35.2,2017-03-25T14:07:28.153Z
dht22-yellow,22.2,35.7,2017-03-25T14:09:38.478Z
dht22-yellow,22.2,35.7,2017-03-25T14:11:46.523Z
dht22-yellow,22.1,35.9,2017-03-25T14:13:52.130Z
dht22-yellow,22.1,36,2017-03-25T14:15:56.892Z
dht22-yellow,22,36,2017-03-25T14:18:00.718Z
dht22-yellow,22,36.3,2017-03-25T14:20:02.262Z
dht22-yellow,22,36.4,2017-03-25T14:22:12.619Z
dht22-yellow,22,36.5,2017-03-25T14:24:15.953Z
dht22-yellow,22,36.1,2017-03-25T14:26:24.345Z
dht22-yellow,22,36.1,2017-03-25T14:28:33.481Z
dht22-yellow,22,35.9,2017-03-25T14:30:39.670Z
dht22-yellow,22,36.2,2017-03-25T14:32:45.893Z
dht22-yellow,22,35.9,2017-03-25T14:34:56.151Z
dht22-yellow,21.9,36.8,2017-03-25T14:36:59.940Z
dht22-yellow,21.9,36.7,2017-03-25T14:39:01.499Z
dht22-yellow,21.9,36.8,2017-03-25T14:41:07.619Z
dht22-yellow,21.9,36.9,2017-03-25T14:43:09.119Z
dht22-yellow,21.9,37,2017-03-25T14:45:12.931Z
dht22-yellow,21.9,37.1,2017-03-25T14:47:16.708Z
dht22-yellow,21.9,37,2017-03-25T14:49:22.320Z
dht22-yellow,21.8,37,2017-03-25T14:51:26.141Z
dht22-yellow,21.8,37.1,2017-03-25T14:53:34.463Z
dht22-yellow,21.8,36.8,2017-03-25T14:55:38.251Z
dht22-yellow,21.8,36.8,2017-03-25T14:57:43.979Z
dht22-yellow,21.8,36.4,2017-03-25T14:59:47.483Z
dht22-yellow,21.8,36.4,2017-03-25T15:01:48.990Z
dht22-yellow,21.8,36.4,2017-03-25T15:03:52.390Z
dht22-yellow,21.8,36.3,2017-03-25T15:06:00.341Z
dht22-yellow,21.8,36.3,2017-03-25T15:08:06.390Z
dht22-yellow,21.8,36.8,2017-03-25T15:10:12.082Z
dht22-yellow,21.8,37.7,2017-03-25T15:12:13.593Z
dht22-yellow,21.7,38.1,2017-03-25T15:14:19.638Z
dht22-yellow,21.7,38,2017-03-25T15:16:27.610Z
dht22-yellow,21.7,38.1,2017-03-25T15:18:31.386Z
dht22-yellow,21.7,38.4,2017-03-25T15:20:35.163Z
dht22-yellow,21.7,38.4,2017-03-25T15:22:41.190Z
dht22-yellow,21.7,38.3,2017-03-25T15:24:42.692Z
dht22-yellow,21.7,38.5,2017-03-25T15:26:46.449Z
dht22-yellow,21.7,38.5,2017-03-25T15:28:52.528Z
dht22-yellow,21.7,38.5,2017-03-25T15:30:58.173Z
dht22-yellow,21.8,39,2017-03-25T15:33:06.148Z
dht22-yellow,21.7,39.4,2017-03-25T15:35:18.549Z
dht22-yellow,21.8,38.8,2017-03-25T15:37:24.607Z
dht22-yellow,21.8,38.8,2017-03-25T15:39:30.669Z
dht22-yellow,21.7,39,2017-03-25T15:41:32.207Z
dht22-yellow,21.7,39.3,2017-03-25T15:43:40.515Z
dht22-yellow,21.7,39.2,2017-03-25T15:45:46.231Z
dht22-yellow,21.7,39.3,2017-03-25T15:47:52.310Z
dht22-yellow,21.7,39.3,2017-03-25T15:49:58.364Z
dht22-yellow,21.6,39.2,2017-03-25T15:52:08.562Z
dht22-yellow,21.7,39.3,2017-03-25T15:54:10.100Z
dht22-yellow,21.6,39.3,2017-03-25T15:56:15.821Z
dht22-yellow,21.6,39.3,2017-03-25T15:58:23.661Z
dht22-yellow,21.6,39.3,2017-03-25T16:00:27.019Z
dht22-yellow,21.6,39.1,2017-03-25T16:02:28.524Z
dht22-yellow,21.6,39.1,2017-03-25T16:04:30.038Z
dht22-yellow,21.7,39.1,2017-03-25T16:06:36.489Z
dht22-yellow,21.7,38.9,2017-03-25T16:08:40.259Z
dht22-yellow,21.7,39,2017-03-25T16:10:46.317Z
dht22-yellow,21.7,39.3,2017-03-25T16:12:54.618Z
dht22-yellow,21.7,39.2,2017-03-25T16:15:00.290Z
dht22-yellow,21.7,39.5,2017-03-25T16:17:04.079Z
dht22-yellow,21.7,39.6,2017-03-25T16:19:15.655Z
dht22-yellow,21.7,39.6,2017-03-25T16:21:23.959Z
dht22-yellow,21.7,39.6,2017-03-25T16:23:34.529Z
dht22-yellow,21.7,39.6,2017-03-25T16:25:42.840Z
dht22-yellow,21.8,39.6,2017-03-25T16:27:51.135Z
dht22-yellow,21.8,39.6,2017-03-25T16:29:59.161Z
dht22-yellow,21.8,39.7,2017-03-25T16:32:05.199Z
dht22-yellow,21.8,39.6,2017-03-25T16:34:16.772Z
dht22-yellow,21.8,39.6,2017-03-25T16:36:25.084Z
dht22-yellow,21.8,39.6,2017-03-25T16:38:31.111Z
dht22-yellow,21.8,40.1,2017-03-25T16:40:34.545Z
dht22-yellow,21.8,39.6,2017-03-25T16:42:40.593Z
dht22-yellow,21.8,39.6,2017-03-25T16:44:48.900Z
dht22-yellow,21.8,39.6,2017-03-25T16:46:54.944Z
dht22-yellow,21.8,39.5,2017-03-25T16:48:58.740Z
dht22-yellow,21.9,39.6,2017-03-25T16:51:03.503Z
dht22-yellow,21.9,39.7,2017-03-25T16:53:12.805Z
dht22-yellow,21.9,39.7,2017-03-25T16:55:21.109Z
dht22-yellow,21.9,39.7,2017-03-25T16:57:29.428Z
dht22-yellow,21.9,39.7,2017-03-25T16:59:31.919Z
dht22-yellow,21.9,39.7,2017-03-25T17:01:35.681Z
dht22-yellow,21.9,39.6,2017-03-25T17:03:43.990Z
dht22-yellow,21.9,39.6,2017-03-25T17:05:50.207Z
dht22-yellow,22,39.6,2017-03-25T17:07:53.590Z
dht22-yellow,22,39.7,2017-03-25T17:09:55.092Z
dht22-yellow,21.9,39.7,2017-03-25T17:12:01.216Z
dht22-yellow,21.9,39.6,2017-03-25T17:14:04.534Z
dht22-yellow,21.9,39.6,2017-03-25T17:16:12.885Z
dht22-yellow,21.9,39.6,2017-03-25T17:18:14.422Z
dht22-yellow,21.9,39.6,2017-03-25T17:20:20.135Z
dht22-yellow,21.9,39.6,2017-03-25T17:22:23.949Z
dht22-yellow,21.9,39.6,2017-03-25T17:24:30.991Z
dht22-yellow,21.9,39.6,2017-03-25T17:26:36.664Z
dht22-yellow,21.8,39.5,2017-03-25T17:28:42.719Z
dht22-yellow,21.8,39.5,2017-03-25T17:30:48.782Z
dht22-yellow,21.8,39.5,2017-03-25T17:32:56.800Z
dht22-yellow,21.8,39.4,2017-03-25T17:35:00.601Z
dht22-yellow,21.8,39.4,2017-03-25T17:37:04.415Z
dht22-yellow,21.8,39.4,2017-03-25T17:39:05.981Z
dht22-yellow,21.8,39.4,2017-03-25T17:41:14.340Z
dht22-yellow,21.8,39.4,2017-03-25T17:43:22.649Z
dht22-yellow,21.8,39.4,2017-03-25T17:45:28.705Z
dht22-yellow,21.8,39.3,2017-03-25T17:47:32.522Z
dht22-yellow,21.8,39.4,2017-03-25T17:49:36.308Z
dht22-yellow,21.8,39.3,2017-03-25T17:51:42.056Z
dht22-yellow,21.8,39.3,2017-03-25T17:53:50.052Z
dht22-yellow,21.7,39.2,2017-03-25T17:56:04.902Z
dht22-yellow,21.7,39.2,2017-03-25T17:58:10.548Z
dht22-yellow,21.7,39.2,2017-03-25T18:00:16.710Z
dht22-yellow,21.7,39.2,2017-03-25T18:02:22.803Z
dht22-yellow,21.7,39.2,2017-03-25T18:04:24.355Z
dht22-yellow,21.7,39.7,2017-03-25T18:06:25.902Z
dht22-yellow,21.7,39.1,2017-03-25T18:08:33.967Z
dht22-yellow,21.7,39.1,2017-03-25T18:10:37.785Z
dht22-yellow,21.7,39.1,2017-03-25T18:12:43.895Z
dht22-yellow,21.7,39,2017-03-25T18:14:45.482Z
dht22-yellow,21.7,39,2017-03-25T18:16:55.633Z
dht22-yellow,21.7,39,2017-03-25T18:19:08.263Z
dht22-yellow,21.7,39.1,2017-03-25T18:21:12.058Z
dht22-yellow,21.7,39.1,2017-03-25T18:23:17.697Z
dht22-yellow,21.7,39,2017-03-25T18:25:19.257Z
dht22-yellow,21.7,39.1,2017-03-25T18:27:20.786Z
dht22-yellow,21.7,39,2017-03-25T18:29:24.577Z
dht22-yellow,21.7,39,2017-03-25T18:31:26.140Z
dht22-yellow,21.7,39,2017-03-25T18:33:34.131Z
dht22-yellow,21.7,39,2017-03-25T18:35:37.928Z
dht22-yellow,21.7,39.1,2017-03-25T18:37:46.229Z
dht22-yellow,21.7,39.1,2017-03-25T18:39:50.998Z
dht22-yellow,21.7,39,2017-03-25T18:41:58.856Z
dht22-yellow,21.7,38.9,2017-03-25T18:44:04.959Z
dht22-yellow,21.7,38.9,2017-03-25T18:46:12.908Z
dht22-yellow,21.7,38.9,2017-03-25T18:48:18.716Z
dht22-yellow,21.7,38.9,2017-03-25T18:50:22.509Z
dht22-yellow,21.7,38.9,2017-03-25T18:52:26.373Z
dht22-yellow,21.6,38.8,2017-03-25T18:54:36.612Z
dht22-yellow,21.6,38.8,2017-03-25T18:56:42.266Z
dht22-yellow,21.6,38.8,2017-03-25T18:58:50.266Z
dht22-yellow,21.6,38.8,2017-03-25T19:00:51.917Z
dht22-yellow,21.6,38.8,2017-03-25T19:02:55.719Z
dht22-yellow,21.6,38.8,2017-03-25T19:05:03.725Z
dht22-yellow,21.6,38.8,2017-03-25T19:07:09.770Z
dht22-yellow,21.6,38.8,2017-03-25T19:09:15.829Z
dht22-yellow,21.6,38.8,2017-03-25T19:11:23.865Z
dht22-yellow,21.6,38.7,2017-03-25T19:13:29.577Z
dht22-yellow,21.6,38.7,2017-03-25T19:15:35.787Z
dht22-yellow,21.6,38.7,2017-03-25T19:17:39.604Z
dht22-yellow,21.6,38.7,2017-03-25T19:19:44.151Z
dht22-yellow,21.6,38.7,2017-03-25T19:21:52.151Z
dht22-yellow,21.6,38.7,2017-03-25T19:23:58.312Z
dht22-yellow,21.5,38.8,2017-03-25T19:26:02.158Z
dht22-yellow,21.5,38.7,2017-03-25T19:28:09.058Z
dht22-yellow,21.5,38.7,2017-03-25T19:30:10.569Z
dht22-yellow,21.5,38.7,2017-03-25T19:32:13.927Z
dht22-yellow,21.5,38.7,2017-03-25T19:34:20.025Z
dht22-yellow,21.5,38.7,2017-03-25T19:36:22.528Z
dht22-yellow,21.5,38.8,2017-03-25T19:38:28.191Z
dht22-yellow,21.5,38.8,2017-03-25T19:40:36.092Z
dht22-yellow,21.5,38.8,2017-03-25T19:42:44.105Z
dht22-yellow,21.5,38.7,2017-03-25T19:44:50.157Z
dht22-yellow,21.5,38.6,2017-03-25T19:46:55.801Z
dht22-yellow,21.5,38.6,2017-03-25T19:48:59.670Z
dht22-yellow,21.5,38.6,2017-03-25T19:51:03.200Z
dht22-yellow,21.5,38.7,2017-03-25T19:53:11.542Z
dht22-yellow,21.5,38.7,2017-03-25T19:55:14.902Z
dht22-yellow,21.5,38.8,2017-03-25T19:57:24.199Z
dht22-yellow,21.5,38.8,2017-03-25T19:59:28.691Z
dht22-yellow,21.4,38.7,2017-03-25T20:01:30.207Z
dht22-yellow,21.4,38.9,2017-03-25T20:03:34.002Z
dht22-yellow,21.4,38.8,2017-03-25T20:05:42.334Z
dht22-yellow,21.4,38.8,2017-03-25T20:07:46.116Z
dht22-yellow,21.4,38.8,2017-03-25T20:09:52.720Z
dht22-yellow,21.4,38.8,2017-03-25T20:12:01.127Z
dht22-yellow,21.4,38.7,2017-03-25T20:14:04.889Z
dht22-yellow,21.4,38.7,2017-03-25T20:16:10.940Z
dht22-yellow,21.4,38.7,2017-03-25T20:18:17.851Z
dht22-yellow,21.4,38.6,2017-03-25T20:20:21.300Z
dht22-yellow,21.4,38.6,2017-03-25T20:22:27.360Z
dht22-yellow,21.4,38.6,2017-03-25T20:24:34.439Z
dht22-yellow,21.4,38.6,2017-03-25T20:26:46.023Z
dht22-yellow,21.4,38.7,2017-03-25T20:28:57.602Z
dht22-yellow,21.4,38.7,2017-03-25T20:31:01.422Z
dht22-yellow,21.4,38.7,2017-03-25T20:33:06.648Z
dht22-yellow,21.4,38.8,2017-03-25T20:35:12.730Z
dht22-yellow,21.4,38.7,2017-03-25T20:37:17.541Z
dht22-yellow,21.4,38.7,2017-03-25T20:39:19.113Z
dht22-yellow,21.4,38.7,2017-03-25T20:41:26.979Z
dht22-yellow,21.3,38.6,2017-03-25T20:43:28.519Z
dht22-yellow,21.4,38.7,2017-03-25T20:45:34.189Z
dht22-yellow,21.4,38.8,2017-03-25T20:47:37.981Z
dht22-yellow,21.3,38.7,2017-03-25T20:49:43.732Z
dht22-yellow,21.3,38.5,2017-03-25T20:51:47.520Z
dht22-yellow,21.3,38.5,2017-03-25T20:53:57.739Z
dht22-yellow,21.3,38.4,2017-03-25T20:55:59.249Z
dht22-yellow,21.3,38.4,2017-03-25T20:58:02.675Z
